trip_id,arrival_time,departure_time,stop_id,stop_name,stop_lat,stop_lon,route_id,route_short_name,route_long_name,date
20241212-96-96030,05:02:00,05:02:00,02572,Victoria St. @ Thickson Rd. (Thickson Ridge Power Centre),43.86726,-78.9002914,12240125-96,96,Oshawa / Finch Express,20241212
20250103-MI-2724,08:57:00,08:57:00,KP,Kipling GO,43.636955,-79.536287,12240125-MI,MI,Milton,20250103
20241217-27-27600,16:25:00,16:25:00,00808,Derry Rd. @ James Snow Pkwy.,43.5304413,-79.8352661,12240125-27,27,Milton / North York,20241217
20241207-70-70291,10:19:00,10:19:00,00958,10953 Hwy. 48 @ Elgin Mills Rd. E.,43.9325027,-79.273407,12240125-70,70,Uxbridge / Mount Joy,20241207
20241222-33-33200,09:07:00,09:07:00,00837,Guelph St. @ Mill St.,43.6512375,-79.9233627,12240125-33,33,Guelph / North York,20241222
20241201-52-52861,21:40:00,21:40:00,02542,Simcoe St. N. @ Parkwood Crt.,43.905533,-78.867271,08241224-52,52,Oshawa / Hwy 407 Terminal,20241201
20241203-21-21244,09:11:00,09:11:00,00896,Thompson Rd. S. @ McCuaig Dr.,43.5222435,-79.8590088,08241224-21,21,Milton,20241203
20241222-92-92300,11:45:00,11:45:00,00019,Yorkdale Bus Terminal,43.7249374,-79.4488754,12240125-92,92,Oshawa / Yorkdale,20241222
20241126-40-40231,10:22:00,10:22:00,01012,Main St. W. @ Ray St. S.,43.257885,-79.8809128,08241224-40,40,Hamilton / Richmond Hill,20241126
20250102-21-21835,23:20:00,23:20:00,01200,Derry Rd. W. @ Rosehurst Dr.,43.576725,-79.7844009,12240125-21,21,Milton,20250102
20241213-17-17071,06:03:00,06:03:00,01001,King St. W. @ Caroline St. N.,43.258461,-79.8752441,12240125-17,17,Waterloo / Hamilton,20241213
20241204-27-27101,07:32:00,07:32:00,01135,Aquitaine Ave. @ Glen Erin Dr.,43.5866318,-79.7586594,08241224-27,27,Milton / North York,20241204
20241221-92-92300,10:40:00,10:40:00,02628,Kingston Rd. @ Brock Rd.,43.8478546,-79.0743408,12240125-92,92,Oshawa / Yorkdale,20241221
20241206-LW-1028,18:15:00,18:15:00,UN,Union Station,43.645195,-79.3806,08241224-LW,LW,Lakeshore West,20241206
20250103-21-21484,15:19:00,15:19:00,02736,Derry Rd. @ Sauve St.,43.523968,-79.842312,12240125-21,21,Milton,20250103
20241220-41-41281,10:13:00,10:13:00,00972,Kingston Rd. @ Walnut Ln.,43.8309517,-79.0968323,12240125-41,41,Hamilton / Pickering,20241220
20241206-96-96361,13:10:00,13:10:00,00159,Durham College Oshawa GO,43.870909,-78.88585,08241224-96,96,Oshawa / Finch Express,20241206
20241217-47-47516,16:50:00,16:50:00,08041,Bramalea GO Bus,43.702269,-79.69011,12240125-47,47,Hamilton / Hwy 407 Terminal,20241217
20241226-19-19200,08:15:00,08:15:00,00132,Square One,43.5945549,-79.6475983,12240125-19,19,Mississauga / North York,20241226
20241129-27-27141,07:27:00,07:27:00,02821,Yonge St. @ Poyntz Ave.,43.760053363685,-79.4107512589806,08241224-27,27,Milton / North York,20241129
20241215-30-30240,09:36:00,09:36:00,02530,Weber St. W. @ Queen St. N.,43.4519386,-80.4876175,12240125-30,30,Kitchener / Bramalea,20241215
20241212-56-56131,07:21:00,07:21:00,02785,Trafalgar Rd. @ Glenashton Dr.,43.480786,-79.709716,12240125-56,56,Oshawa / Oakville,20241212
20241227-37-37671,18:41:00,18:41:00,01321,Main St. N. @ Vodden St. E.,43.6925087,-79.7685547,12240125-37,37,Orangeville / Brampton,20241227
20241229-88-88091,06:51:00,06:51:00,00521,King St. E. @ Galbraith Cr.,43.9117889,-78.6741791,12240125-88,88,Peterborough / Oshawa,20241229
20241229-47-47451,15:57:00,15:57:00,01012,Main St. W. @ Ray St. S.,43.257885,-79.8809128,12240125-47,47,Hamilton / Hwy 407 Terminal,20241229
20241204-27-27671,19:38:00,19:38:00,01327,Millcreek Dr. @ Millrace Crt.,43.5925064,-79.7460556,08241224-27,27,Milton / North York,20241204
20241128-LW-1716,12:29:00,12:29:00,MI,Mimico GO,43.616411,-79.497762,08241224-LW,LW,Lakeshore West,20241128
20241216-33-33322,11:23:00,11:23:00,00354,Hurontario St. @ Hwy. 407 Park & Ride,43.6521416,-79.7108765,12240125-33,33,Guelph / North York,20241216
20241210-92-92830,22:43:00,22:43:00,00332,Bond St. W. @ Stevenson Rd. N.,43.8938599,-78.8843384,12240125-92,92,Oshawa / Yorkdale,20241210
20241221-12-12360,10:20:00,10:20:00,02405,Stanley Ave. @ Hwy. 420 Park & Ride,43.097245,-79.08507,12240125-12,12,Niagara Falls / Toronto,20241221
20241219-38-38631,16:26:00,16:26:00,01393,Albion Rd. @ Steeles Ave. W.,43.7503242,-79.6393509,12240125-38,38,Bolton / Malton,20241219
20241127-68-68760,17:11:00,17:11:00,01516,Hwy. 11 @ Meadowland St.,44.2579079,-79.6026535,08241224-68,68,Barrie / Newmarket,20241127
20241214-31-31921,25:45:00,25:45:00,00222,Shopper's World,43.6678429,-79.7354813,12240125-31,31,Guelph / Toronto,20241214
20241210-31-31630,16:10:00,16:10:00,00801,Main St. S. @ Frederick St.,43.6113472,-80.1336594,12240125-31,31,Guelph / Toronto,20241210
20241217-GT-3877,19:00:00,19:00:00,KI,Kitchener GO,43.455686,-80.49313,12240125-GT,KI,Kitchener,20241217
20241202-41-41250,11:08:00,11:08:00,00350,Richmond Hill Centre,43.8401451,-79.4252853,08241224-41,41,Hamilton / Pickering,20241202
20241228-29-29880,23:05:00,23:05:00,00337,Brock Rd. @ McLean Rd. (Aberfoyle) Park & Ride,43.4609909,-80.133667,12240125-29,29,Guelph / Mississauga,20241228
20241218-41-41262,10:57:00,10:57:00,08041,Bramalea GO Bus,43.702269,-79.69011,12240125-41,41,Hamilton / Pickering,20241218
20241129-25-25760,20:58:00,20:58:00,02150,Cambridge Smart Centre,43.4117165,-80.3236008,08241224-25,25,Waterloo / Mississauga,20241129
20241206-25-25311,10:45:00,10:45:00,00133,Square One,43.5946693,-79.6474915,08241224-25,25,Waterloo / Mississauga,20241206
20241203-17-17541,16:05:00,16:05:00,01001,King St. W. @ Caroline St. N.,43.258461,-79.8752441,08241224-17,17,Waterloo / Hamilton,20241203
20241202-41-41501,19:00:00,19:00:00,01013,Main St. W. @ Poulette St.,43.2591286,-79.8864059,08241224-41,41,Hamilton / Pickering,20241202
20250102-65-65520,15:50:00,15:50:00,01801,Wellington St. E. @ Stronach Blvd.,44.0072441,-79.4335251,12240125-65,65,Newmarket / Toronto,20250102
20241217-56-56541,17:45:00,17:45:00,02673,Hwy 407 Bus Terminal,43.7830465622674,-79.5232260682288,12240125-56,56,Oshawa / Oakville,20241217
20241129-47-47626,17:46:00,17:46:00,00310,McMaster University,43.2617264,-79.9225693,08241224-47,47,Hamilton / Hwy 407 Terminal,20241129
20241212-41-41290,12:55:00,12:55:00,02650,Military Trail. @ Pan Am Dr.,43.7878560204119,-79.1908919809448,12240125-41,41,Hamilton / Pickering,20241212
20241129-LW-1732,19:48:00,19:48:00,AP,Appleby GO,43.379429,-79.760991,08241224-LW,LW,Lakeshore West,20241129
20241210-17-17481,16:19:00,16:19:00,01711,Gordon St. @ Kortright Rd. E.,43.5224457,-80.2131119,12240125-17,17,Waterloo / Hamilton,20241210
20241215-71-71630,18:00:00,18:00:00,00128,Unionville GO Bus,43.851935,-79.313774,12240125-71,71,Stouffville,20241215
20250102-LE-9320,15:32:00,15:32:00,PIN,Pickering GO,43.831576,-79.084594,12240125-LE,LE,Lakeshore East,20250102
20241231-48-48431,15:22:00,15:22:00,02677,Gordon St. @ Clair Rd. E.,43.5002316951943,-80.1886650066085,12240125-48,48,Guelph / Hwy 407 Terminal,20241231
20241201-33-33551,16:23:00,16:23:00,00990,Hurontario St. @ County Court Blvd.,43.6589584,-79.7234879,08241224-33,33,Guelph / North York,20241201
20241226-36-36720,21:00:00,21:00:00,00011,York Mills Bus Terminal,43.745079,-79.4064636,12240125-36,36,Brampton / North York Express,20241226
20241204-31-31201,09:32:00,09:32:00,00848,Hwy. 7 @ Bethel Rd.,43.6550446,-79.940506,08241224-31,31,Guelph / Toronto,20241204
20241212-41-41840,23:22:00,23:22:00,02838,Sheppard Ave. E. @ Herons Hill Way,43.7754648931527,-79.3354883868647,12240125-41,41,Hamilton / Pickering,20241212
20241225-47-47310,09:00:00,09:00:00,00141,Hamilton GO Centre Bus,43.252945,-79.869586,12240125-47,47,Hamilton / Hwy 407 Terminal,20241225
20241218-71-71901,25:51:00,25:51:00,02575,Markham Rd. @ Castlemore Ave.,43.9040985,-79.2667618,12240125-71,71,Stouffville,20241218
20241228-25-25690,19:10:00,19:10:00,02184,Sportsworld Dr. @ Hwy. 8 Park & Ride,43.4099274,-80.3925095,12240125-25,25,Waterloo / Mississauga,20241228
20241213-31-31880,24:09:00,24:09:00,01308,Main St. S. @ Elgin Dr.,43.6736908,-79.743866,12240125-31,31,Guelph / Toronto,20241213
20241220-33-33501,17:03:00,17:03:00,02719,York St. @ 800 York St.,43.5584831140902,-80.2149901373342,12240125-33,33,Guelph / North York,20241220
20241212-40-40630,17:27:00,17:27:00,01005,King St. W. @ Strathcona Ave. N.,43.2614555,-79.8850708,12240125-40,40,Hamilton / Richmond Hill,20241212
20241221-25-25340,12:46:00,12:46:00,02151,Regional Rd. 25 @ Hwy. 401 Park & Ride,43.5274849,-79.9038162,12240125-25,25,Waterloo / Mississauga,20241221
20241209-LW-1015,11:59:00,11:59:00,OA,Oakville GO,43.455594,-79.682242,12240125-LW,LW,Lakeshore West,20241209
20241211-12-12393,13:53:00,13:53:00,02404,Stanley Ave. @ Hwy. 420 Park & Ride,43.097075,-79.084885,12240125-12,12,Niagara Falls / Toronto,20241211
20241231-21-21000,04:38:00,04:38:00,02739,Rathburn Rd. W. @ Perivale Rd.,43.575505,-79.664227,12240125-21,21,Milton,20241231
20241210-17-17270,11:09:00,11:09:00,01718,Brock Rd. S. @ Maple Leaf Ln.,43.4715347,-80.1500168,12240125-17,17,Waterloo / Hamilton,20241210
20241219-27-27821,22:30:00,22:30:00,00019,Yorkdale Bus Terminal,43.7249374,-79.4488754,12240125-27,27,Milton / North York,20241219
20241128-37-37200,06:25:00,06:25:00,01255,Hansen Blvd. @ Michael Dr.,43.9295616,-80.1105499,08241224-37,37,Orangeville / Brampton,20241128
20241210-LE-9124,17:15:00,17:15:00,WH,Whitby GO,43.86484,-78.93818,12240125-LE,LE,Lakeshore East,20241210
20241224-RH-5323,16:51:00,16:51:00,BM,Bloomington GO,43.975949,-79.397258,12240125-RH,RH,Richmond Hill,20241224
20241217-41-41382,14:25:00,14:25:00,02771,Yonge St. @ Hwy. 407,43.8384664250903,-79.4293096916894,12240125-41,41,Hamilton / Pickering,20241217
20241230-96-96420,14:13:00,14:13:00,02816,Scarborough Centre Bus Terminal,43.77486,-79.26088,12240125-96,96,Oshawa / Finch Express,20241230
20241210-16-16101,07:30:00,07:30:00,00141,Hamilton GO Centre Bus,43.252945,-79.869586,12240125-16,16,Hamilton / Toronto Express,20241210
20241227-67-67170,06:30:00,06:30:00,02522,Woodbine Ave. @ Hwy. 404 Park & Ride,44.1918488,-79.4372101,12240125-67,67,Keswick / North York,20241227
20241222-36-36300,11:15:00,11:15:00,01160,Bramalea Rd. @ Avondale Blvd.,43.7094116,-79.6974106,12240125-36,36,Brampton / North York Express,20241222
20241230-27-27701,19:19:00,19:19:00,00079,Yonge St. @ North York Blvd. (Mel Lastman Square),43.7681007,-79.4128571,12240125-27,27,Milton / North York,20241230
20241218-21-21901,25:50:00,25:50:00,00806,Derry Rd. @ Fourth Line,43.5261955,-79.8401794,12240125-21,21,Milton,20241218
20241206-41-41020,07:44:00,07:44:00,02540,Morningside Ave. @ Tams Rd.,43.792179,-79.19574,08241224-41,41,Hamilton / Pickering,20241206
20241210-48-48691,19:24:00,19:24:00,01246,Mississauga Rd. @ Argentia Rd.,43.6003456,-79.7399902,12240125-48,48,Guelph / Hwy 407 Terminal,20241210
20241227-33-33721,20:08:00,20:08:00,00211,Guelph St. @ Alcott Dr.,43.6500854,-79.8976746,12240125-33,33,Guelph / North York,20241227
20241209-41-41370,14:26:00,14:26:00,02756,Consumers Rd. @ William Sylvester Dr.,43.770398,-79.33023,12240125-41,41,Hamilton / Pickering,20241209
20241202-17-17590,16:53:00,16:53:00,02153,Wilfrid Laurier University,43.4752655,-80.5272827,08241224-17,17,Waterloo / Hamilton,20241202
20241223-56-56441,16:27:00,16:27:00,08043,Cornell Bus Terminal,43.879761,-79.232535,12240125-56,56,Oshawa / Oakville,20241223
20241210-27-27621,18:45:00,18:45:00,01327,Millcreek Dr. @ Millrace Crt.,43.5925064,-79.7460556,12240125-27,27,Milton / North York,20241210
20250102-41-41731,20:17:00,20:17:00,00358,Centennial College,43.7854233,-79.2290802,12240125-41,41,Hamilton / Pickering,20250102
20241221-15-15440,11:05:00,11:05:00,00310,McMaster University,43.2617264,-79.9225693,12240125-15,15,Brantford / Aldershot,20241221
20241216-25-25061,06:52:00,06:52:00,02605,Hespeler Rd. @ Pinebush Rd.,43.4089508,-80.3281174,12240125-25,25,Waterloo / Mississauga,20241216
20241214-40-40501,16:00:00,16:00:00,00133,Square One,43.5946693,-79.6474915,12240125-40,40,Hamilton / Richmond Hill,20241214
20241130-40-40231,10:21:00,10:21:00,01011,Main St. W. @ Pearl St. S.,43.2583809,-79.8828964,08241224-40,40,Hamilton / Richmond Hill,20241130
20241127-32-32431,16:00:00,16:00:00,00013,Finch Bus Terminal,43.7821732,-79.4150925,08241224-32,32,Brampton Trinity Common / North York,20241127
20241227-41-41650,17:45:00,17:45:00,00178,King St. W. @ Dundurn St. N.,43.2622643,-79.8875809,12240125-41,41,Hamilton / Pickering,20241227
20241127-32-32070,06:25:00,06:25:00,02058,Yonge St. @ Meadowview Ave.,43.8020096,-79.4213104,08241224-32,32,Brampton Trinity Common / North York,20241127
20241212-21-21181,08:27:00,08:27:00,02655,Hurontario St. @ Fairview Rd.,43.5875907610701,-79.6265046670912,12240125-21,21,Milton,20241212
20241201-88-88901,22:35:00,22:35:00,02505,Hwy. 35 @ Hwy. 115 Park & Ride,44.064003,-78.6258087,08241224-88,88,Peterborough / Oshawa,20241201
20241215-19-19250,09:40:00,09:40:00,00022,Keele St. @ Hwy. 401,43.7216759,-79.4808273,12240125-19,19,Mississauga / North York,20241215
20241211-94-94451,15:20:00,15:20:00,00019,Yorkdale Bus Terminal,43.7249374,-79.4488754,12240125-94,94,Pickering / Square One,20241211
20241229-33-33821,23:30:00,23:30:00,00887,Queen St. @ Acton Blvd.,43.63509,-80.03091,12240125-33,33,Guelph / North York,20241229
20241227-56-56351,14:27:00,14:27:00,02781,Simcoe St. N. @ Britannia Ave.,43.955632,-78.899736,12240125-56,56,Oshawa / Oakville,20241227
20241201-19-19121,06:52:00,06:52:00,01644,Yonge St. @ Churchill Ave.,43.7741737,-79.4143219,08241224-19,19,Mississauga / North York,20241201
20241210-71-71710,18:13:00,18:13:00,00959,10953 Hwy. 48 @ Elgin Mills Rd. E.,43.9326401,-79.2737274,12240125-71,71,Stouffville,20241210
20250101-36-36331,11:50:00,11:50:00,01184,Clark Blvd. @ Kings Cross Rd.,43.7190437,-79.7124939,12240125-36,36,Brampton / North York Express,20250101
20241209-68-68761,23:17:00,23:17:00,02828,Barrie Transit Terminal,44.387438,-79.690317,12240125-68,68,Barrie / Newmarket,20241209
20241223-56-56000,04:07:00,04:07:00,02684,Simcoe St. @ Britannia Ave.,43.9558385161942,-78.8994952290358,12240125-56,56,Oshawa / Oakville,20241223
20241224-41-41210,07:56:00,07:56:00,01002,King St. E. @ Hughson St. N.,43.2562103,-79.8672409,12240125-41,41,Hamilton / Pickering,20241224
20241217-29-29880,22:30:00,22:30:00,01708,Gordon St. @ Stone Rd.,43.5271797,-80.2259216,12240125-29,29,Guelph / Mississauga,20241217
20241128-56-56450,17:30:00,17:30:00,02766,Trafalgar Rd. @ McCraney St. E.,43.466272,-79.690048,08241224-56,56,Oshawa / Oakville,20241128
20241203-71-71171,08:46:00,08:46:00,00738,Hwy. 48 @ 19th Ave.,43.945339,-79.277901,08241224-71,71,Stouffville,20241203
20241214-31-31040,06:34:00,06:34:00,01308,Main St. S. @ Elgin Dr.,43.6736908,-79.743866,12240125-31,31,Guelph / Toronto,20241214
20250103-BR-6313,10:54:00,10:54:00,UN,Union Station,43.645195,-79.3806,12240125-BR,BR,Barrie,20250103
20241225-40-40711,19:52:00,19:52:00,02658,Dixie Transitway Station,43.6300478663032,-79.6146878930147,12240125-40,40,Hamilton / Richmond Hill,20241225
20241222-12-12391,13:32:00,13:32:00,02406,Casablanca Blvd. @ QEW Park & Ride,43.2047997,-79.5964279,12240125-12,12,Niagara Falls / Toronto,20241222
20241218-41-41633,17:43:00,17:43:00,00972,Kingston Rd. @ Walnut Ln.,43.8309517,-79.0968323,12240125-41,41,Hamilton / Pickering,20241218
20250103-27-27160,07:10:00,07:10:00,00191,Aquitaine Ave. @ Meadowvale Town Centre Circle,43.5847511,-79.7606812,12240125-27,27,Milton / North York,20250103
20241202-41-41161,10:44:00,10:44:00,01009,Main St. W. @ Macklin St. S.,43.2599144,-79.8979721,08241224-41,41,Hamilton / Pickering,20241202
20241218-70-70110,06:44:00,06:44:00,00714,Toronto St. @ Brock St.,44.1092377,-79.1226883,12240125-70,70,Uxbridge / Mount Joy,20241218
20241224-19-19911,24:05:00,24:05:00,00019,Yorkdale Bus Terminal,43.7249374,-79.4488754,12240125-19,19,Mississauga / North York,20241224
20241225-96-96100,07:23:00,07:23:00,01650,Yonge St. @ Northtown Way,43.7753067,-79.4142609,12240125-96,96,Oshawa / Finch Express,20241225
20241204-54-54141,07:35:00,07:35:00,02141,YMCA Blvd. @ Kennedy Rd.,43.8532639,-79.3093185,08241224-54,54,Markham / Hwy 407 Terminal,20241204
20241219-56-56571,16:45:00,16:45:00,00137,Oakville GO Bus,43.455966,-79.681676,12240125-56,56,Oshawa / Oakville,20241219
20241230-16-16740,19:05:00,19:05:00,01006,King St. W. @ Summers Ln. (Hamilton Place),43.2576485,-79.8717346,12240125-16,16,Hamilton / Toronto Express,20241230
20241225-16-16761,21:23:00,21:23:00,00732,Main St. W. @ Longwood Rd. S.,43.2590866,-79.901741,12240125-16,16,Hamilton / Toronto Express,20241225
20250103-21-21311,12:11:00,12:11:00,02847,Thomas St. @ Highbank Rd.,43.571390698523,-79.7207524673365,12240125-21,21,Milton,20250103
20241129-47-47740,19:39:00,19:39:00,00178,King St. W. @ Dundurn St. N.,43.2622643,-79.8875809,08241224-47,47,Hamilton / Hwy 407 Terminal,20241129
20241228-27-27341,12:17:00,12:17:00,02587,Dupont Meadow Pl. @ Mississauga Rd.,43.6081848,-79.7510834,12240125-27,27,Milton / North York,20241228
20241219-40-40590,17:20:00,17:20:00,02163,Trafalgar Rd. @ Hwy. 407 Park & Ride,43.506545,-79.745813,12240125-40,40,Hamilton / Richmond Hill,20241219
20241218-92-92681,20:05:00,20:05:00,00327,Dundas St. @ Garden St.,43.8822479,-78.9310532,12240125-92,92,Oshawa / Yorkdale,20241218
20250102-21-21765,21:43:00,21:43:00,00895,Thompson Rd. S. @ McCuaig Dr.,43.5221252,-79.8587494,12240125-21,21,Milton,20250102
20241127-19-19631,18:12:00,18:12:00,02660,Renforth Transitway Station,43.6630754344014,-79.591281189024,08241224-19,19,Mississauga / North York,20241127
20241229-30-30232,09:30:00,09:30:00,02186,Kitchener GO Bus,43.455573,-80.492543,12240125-30,30,Kitchener / Bramalea,20241229
20241220-41-41411,16:55:00,16:55:00,00141,Hamilton GO Centre Bus,43.252945,-79.869586,12240125-41,41,Hamilton / Pickering,20241220
20241216-21-21830,22:57:00,22:57:00,00148,Streetsville GO Bus,43.575378,-79.709271,12240125-21,21,Milton,20241216
20241216-31-31923,25:16:00,25:16:00,00222,Shopper's World,43.6678429,-79.7354813,12240125-31,31,Guelph / Toronto,20241216
20241223-19-19460,14:57:00,14:57:00,02661,Renforth Transitway Station,43.662995090205,-79.5911181123626,12240125-19,19,Mississauga / North York,20241223
20241220-31-31570,14:45:00,14:45:00,00201,University of Guelph,43.5293732,-80.2252502,12240125-31,31,Guelph / Toronto,20241220
20241231-70-70680,18:51:00,18:51:00,02758,Hwy. 47 @ Paisley Ln.,44.0177983588276,-79.2319480136823,12240125-70,70,Uxbridge / Mount Joy,20241231
20241230-71-71901,26:05:00,26:05:00,02117,Tenth Line @ Aintree Dr.,43.9778366,-79.2319031,12240125-71,71,Stouffville,20241230
20241220-71-71910,25:14:00,25:14:00,02126,Main St. @ Stouffer St.,43.9733505,-79.2380981,12240125-71,71,Stouffville,20241220
20241129-88-88811,23:06:00,23:06:00,00948,Durham Rd. 57 @ Waverley Rd.,43.9002495,-78.6930161,08241224-88,88,Peterborough / Oshawa,20241129
20241218-41-41230,11:32:00,11:32:00,00144,University of Toronto Scarborough,43.7843628,-79.1851273,12240125-41,41,Hamilton / Pickering,20241218
20241209-25-25800,21:50:00,21:50:00,02184,Sportsworld Dr. @ Hwy. 8 Park & Ride,43.4099274,-80.3925095,12240125-25,25,Waterloo / Mississauga,20241209
20241228-92-92220,08:21:00,08:21:00,00166,Bond St. W. @ Centre St. N.,43.898056,-78.8659744,12240125-92,92,Oshawa / Yorkdale,20241228
20241219-71-71961,27:33:00,27:33:00,00118,Main St. @ Edward St. (Stouffville GO),43.97041,-79.25075,12240125-71,71,Stouffville,20241219
20241205-21-21830,22:18:00,22:18:00,00931,Derry Rd. @ Armstrong Blvd.,43.5208778,-79.8457336,08241224-21,21,Milton,20241205
20241221-40-40201,09:37:00,09:37:00,01012,Main St. W. @ Ray St. S.,43.257885,-79.8809128,12240125-40,40,Hamilton / Richmond Hill,20241221
20241230-41-41042,06:38:00,06:38:00,00132,Square One,43.5945549,-79.6475983,12240125-41,41,Hamilton / Pickering,20241230
20241211-ST-7428,18:12:00,18:12:00,UN,Union Station,43.645195,-79.3806,12240125-ST,ST,Stouffville,20241211
20241203-67-67110,06:32:00,06:32:00,01655,Yonge St. @ Norton Ave.,43.7721901,-79.4134216,08241224-67,67,Keswick / North York,20241203
20241216-33-33691,19:08:00,19:08:00,00217,Bovaird Dr. W. @ Chinguacousy Rd.,43.6859589,-79.8089981,12240125-33,33,Guelph / North York,20241216
20241218-31-31923,26:46:00,26:46:00,00201,University of Guelph,43.5293732,-80.2252502,12240125-31,31,Guelph / Toronto,20241218
20241129-LE-9124,16:43:00,16:43:00,EG,Eglinton GO,43.739621,-79.23231,08241224-LE,LE,Lakeshore East,20241129
20241226-52-52790,16:37:00,16:37:00,02543,Simcoe St. N. @ Parkwood Crt.,43.905807,-78.867111,12240125-52,52,Oshawa / Hwy 407 Terminal,20241226
20241218-66-66381,13:50:00,13:50:00,00021,Hwy. 9 @ Hwy. 400 Park & Ride,44.0275345,-79.5959473,12240125-66,66,East Gwillimbury / Hwy 407 Terminal,20241218
20241128-41-41780,22:53:00,22:53:00,02651,Military Trail. @ Pan Am Dr.,43.7877954094493,-79.1904190458541,08241224-41,41,Hamilton / Pickering,20241128
20241212-68-68130,04:44:00,04:44:00,02595,Yonge St. @ Line 11,44.1623192,-79.5767288,12240125-68,68,Barrie / Newmarket,20241212
20241226-LW-1323,16:15:00,16:15:00,MI,Mimico GO,43.616411,-79.497762,12240125-LW,LW,Lakeshore West,20241226
20241216-92-92771,21:41:00,21:41:00,00323,Kingston Rd. @ Harwood Ave.,43.8611984,-79.0252075,12240125-92,92,Oshawa / Yorkdale,20241216
20241227-48-48651,18:30:00,18:30:00,01325,Millcreek Dr. @ Erin Mills Pkwy.,43.5904884,-79.7418976,12240125-48,48,Guelph / Hwy 407 Terminal,20241227
20241205-47-47191,11:03:00,11:03:00,01010,Main St. W. @ Paisley Ave. S.,43.2584991,-79.9061661,08241224-47,47,Hamilton / Hwy 407 Terminal,20241205
20241218-68-68291,13:18:00,13:18:00,02835,Allandale Waterfront GO Bus,44.373273,-79.691063,12240125-68,68,Barrie / Newmarket,20241218
20241219-33-33262,09:14:00,09:14:00,00216,Bovaird Dr. W. @ Chinguacousy Rd.,43.6868248,-79.8075638,12240125-33,33,Guelph / North York,20241219
20241220-18-18051,06:47:00,06:47:00,00871,Plains Rd. E. @ Cedarwood Place,43.3207474,-79.8343353,12240125-18,18,Lakeshore West,20241220
20241211-GT-3812,09:45:00,09:45:00,BR,Brampton Innovation District GO,43.6869087,-79.7628632,12240125-GT,KI,Kitchener,20241211
20241126-41-41161,07:43:00,07:43:00,02651,Military Trail. @ Pan Am Dr.,43.7877954094493,-79.1904190458541,08241224-41,41,Hamilton / Pickering,20241126
20250103-25-25090,06:23:00,06:23:00,02153,Wilfrid Laurier University,43.4752655,-80.5272827,12240125-25,25,Waterloo / Mississauga,20250103
20241219-21-21271,11:12:00,11:12:00,01455,Erin Mills Pkwy. @ Vista Blvd.,43.5736008,-79.7274475,12240125-21,21,Milton,20241219
20241224-27-27671,19:35:00,19:35:00,00196,Erin Mills Pkwy. @ Turner Valley Rd.,43.5971031,-79.7390289,12240125-27,27,Milton / North York,20241224
20241222-21-21823,24:19:00,24:19:00,02597,6715 Millcreek Dr. @ Aquitaine Ave. (Millcreek Business Centre),43.5951004,-79.7512894,12240125-21,21,Milton,20241222
20241218-41-41663,18:25:00,18:25:00,02576,Kingston Rd. @ Fairport Rd.,43.8238487,-79.1063309,12240125-41,41,Hamilton / Pickering,20241218
20241208-BR-6311,09:54:00,09:54:00,UN,Union Station,43.645195,-79.3806,12240125-BR,BR,Barrie,20241208
20241229-27-27631,17:33:00,17:33:00,01654,Yonge St. @ Ellerslie Ave.,43.7724152,-79.4139328,12240125-27,27,Milton / North York,20241229
20241208-92-92351,12:34:00,12:34:00,00623,Kingston Rd. @ Rougemount Dr.,43.80911,-79.12996,12240125-92,92,Oshawa / Yorkdale,20241208
20241212-19-19771,20:54:00,20:54:00,00079,Yonge St. @ North York Blvd. (Mel Lastman Square),43.7681007,-79.4128571,12240125-19,19,Mississauga / North York,20241212
20241217-27-27521,16:00:00,16:00:00,00300,Yonge St. @ North York Blvd.,43.7668343,-79.412468,12240125-27,27,Milton / North York,20241217
20241205-33-33550,14:48:00,14:48:00,02803,Main St. N. @ George St.,43.651519,-79.928908,08241224-33,33,Guelph / North York,20241205
20241217-LW-1732,19:48:00,19:48:00,AP,Appleby GO,43.379429,-79.760991,12240125-LW,LW,Lakeshore West,20241217
20241231-21-21010,05:08:00,05:08:00,01191,Creditview Rd. @ Eglinton Ave.,43.577282,-79.6845093,12240125-21,21,Milton,20241231
20241228-47-47730,18:10:00,18:10:00,02185,Main St. W. @ Haddon Ave. S.,43.258091,-79.91185,12240125-47,47,Hamilton / Hwy 407 Terminal,20241228
20241127-27-27130,06:13:00,06:13:00,00811,Derry Rd. @ Thompson Rd. S.,43.5183742974875,-79.8485449007419,08241224-27,27,Milton / North York,20241127
20241127-70-70931,25:48:00,25:48:00,00698,Toronto St. S. @ Poplar St.,44.1068153,-79.1233902,08241224-70,70,Uxbridge / Mount Joy,20241127
20241224-31-31923,26:01:00,26:01:00,02804,Main St. N. @ Henry St.,43.65194,-79.92927,12240125-31,31,Guelph / Toronto,20241224
20241203-33-33320,10:22:00,10:22:00,00214,Bovaird Dr. W. @ Mississauga Rd.,43.665844,-79.830719,08241224-33,33,Guelph / North York,20241203
20241215-21-21710,19:40:00,19:40:00,01198,Derry Rd. W. @ Lisgar Dr.,43.5767136,-79.7842407,12240125-21,21,Milton,20241215
20241206-21-21274,09:59:00,09:59:00,01483,Winston Churchill Blvd. @ Vanderbilt Rd.,43.5848999,-79.7667999,08241224-21,21,Milton,20241206
